Ticker,Date/Time,Open,High,Low,Close,Volume
TOA,10/10/2017,28.0,33.0,28.0,32.5,410957792
TOA,10/11/2017,33.5,34.75,32.25,32.75,162112096
TOA,10/12/2017,32.75,32.75,31.0,31.5,57719400
TOA,10/16/2017,31.75,33.5,31.75,32.75,62800300
TOA,10/17/2017,33.0,33.5,32.25,32.5,28800700
TOA,10/18/2017,32.75,32.75,32.0,32.25,12124900
TOA,10/19/2017,32.25,33.0,31.75,31.75,16826600
TOA,10/20/2017,31.75,33.25,31.75,33.0,43308700
TOA,10/24/2017,33.0,34.5,32.5,34.25,38232500
TOA,10/25/2017,34.75,36.25,34.5,35.5,80985200
TOA,10/27/2017,35.75,37.0,35.75,36.5,42203600
TOA,10/30/2017,36.75,37.0,35.0,35.0,49561600
TOA,10/31/2017,35.0,36.25,35.0,36.25,35088900
TOA,11/1/2017,36.75,37.5,35.75,36.75,55063100
TOA,11/2/2017,36.5,37.0,36.25,36.25,14511700
TOA,11/3/2017,36.5,37.0,35.75,36.0,19619600
TOA,11/6/2017,36.0,36.5,35.75,36.0,19436000
TOA,11/7/2017,36.25,37.25,35.75,36.0,25396900
TOA,11/8/2017,36.25,36.5,34.25,34.75,27565800
TOA,11/9/2017,35.0,35.25,34.0,34.0,19805300
TOA,11/10/2017,34.0,34.25,32.25,32.5,24051700
TOA,11/13/2017,32.5,33.75,32.5,33.0,17458400
TOA,11/14/2017,32.5,33.0,32.0,32.75,10615800
TOA,11/15/2017,32.75,33.75,32.5,33.25,17644200
TOA,11/16/2017,33.5,33.75,33.0,33.0,6401000
TOA,11/17/2017,33.25,33.75,32.5,32.75,16026200
TOA,11/20/2017,33.0,33.0,32.0,32.0,9070900
TOA,11/21/2017,32.25,33.0,32.0,32.0,10948200
TOA,11/22/2017,32.25,32.5,32.0,32.0,6042000
TOA,11/23/2017,32.25,32.25,30.5,30.5,13317700
TOA,11/24/2017,30.75,31.0,29.5,29.75,12021900
TOA,11/27/2017,29.75,30.75,29.75,30.25,8376200
TOA,11/28/2017,30.5,31.25,30.25,31.0,7625000
TOA,11/29/2017,31.25,31.5,30.5,30.5,4934200
TOA,11/30/2017,30.5,30.75,29.75,30.5,6813500
TOA,12/1/2017,30.5,31.0,29.75,29.75,5099000
TOA,12/4/2017,30.0,30.25,29.5,29.5,5899600
TOA,12/6/2017,29.5,29.75,29.25,29.5,5592500
TOA,12/7/2017,29.5,29.75,29.0,29.5,5512800
TOA,12/8/2017,29.75,31.0,29.5,31.0,15459800
TOA,12/12/2017,31.25,31.5,30.5,31.0,8335900
TOA,12/13/2017,31.0,31.5,30.5,30.5,6587300
TOA,12/14/2017,30.25,30.75,30.0,30.25,5578400
TOA,12/15/2017,30.25,30.5,29.75,30.0,2610300
TOA,12/18/2017,30.25,31.0,30.0,30.5,6307000
TOA,12/19/2017,30.5,32.0,30.5,32.0,13616400
TOA,12/20/2017,32.0,32.75,31.5,31.75,11528500
TOA,12/21/2017,31.75,32.0,31.25,31.5,3600700
TOA,12/22/2017,31.75,32.0,31.5,32.0,2310300
TOA,12/25/2017,32.0,32.5,31.75,32.0,7200200
TOA,12/26/2017,32.25,33.0,32.25,32.25,14855800
TOA,12/27/2017,32.25,32.5,31.5,32.25,6430600
TOA,12/28/2017,32.25,32.25,31.5,32.25,3456300
TOA,12/29/2017,32.25,32.5,31.75,32.5,7141400
TOA,1/3/2018,32.75,33.5,32.25,33.0,18425500
TOA,1/4/2018,33.25,33.5,32.5,33.25,8994700
TOA,1/5/2018,33.25,33.5,33.0,33.0,5850900
TOA,1/8/2018,33.0,33.0,31.5,31.75,7884200
TOA,1/9/2018,31.75,32.5,30.75,30.75,8990000
TOA,1/10/2018,31.25,33.75,31.25,33.25,31538100
TOA,1/11/2018,33.0,34.0,32.0,34.0,14553900
TOA,1/12/2018,34.0,34.5,33.0,33.5,9116800
TOA,1/15/2018,33.75,34.0,33.0,33.0,7494800
TOA,1/16/2018,33.0,33.25,32.25,32.5,5693300
TOA,1/17/2018,32.5,33.75,32.5,33.5,9817600
TOA,1/18/2018,33.5,33.5,32.75,32.75,3478700
TOA,1/19/2018,32.75,33.0,32.0,32.75,4979400
TOA,1/22/2018,32.5,33.25,32.25,33.0,3130500
TOA,1/23/2018,33.0,33.25,32.25,32.25,4328200
TOA,1/24/2018,32.5,32.75,32.25,32.5,1866000
TOA,1/25/2018,32.5,33.0,31.25,31.5,10311900
TOA,1/26/2018,31.5,31.75,30.5,31.25,7605400
TOA,1/29/2018,31.25,31.5,30.75,31.0,5450000
TOA,1/30/2018,31.0,31.25,30.5,31.25,4857100
TOA,1/31/2018,31.0,31.25,30.75,31.0,1858200
TOA,2/1/2018,31.0,32.5,31.0,31.75,10585100
TOA,2/2/2018,32.0,32.25,31.75,31.75,6932800
TOA,2/5/2018,31.25,31.5,31.0,31.0,3067300
TOA,2/6/2018,30.25,31.5,30.0,31.5,7477500
TOA,2/7/2018,31.75,31.75,31.0,31.0,3081600
TOA,2/8/2018,31.25,31.75,31.0,31.75,1810700
TOA,2/9/2018,31.0,33.25,31.0,33.0,15063200
TOA,2/12/2018,33.25,33.75,32.75,33.5,12545400
TOA,2/13/2018,33.75,35.0,33.25,34.5,19156200
TOA,2/14/2018,34.5,34.75,33.75,34.5,11479100
TOA,2/15/2018,34.5,34.5,33.5,34.25,3742600
TOA,2/16/2018,34.0,35.5,33.75,35.25,15893400
TOA,2/19/2018,35.5,35.75,34.5,34.5,9177300
TOA,2/20/2018,34.75,34.75,33.75,34.0,5295700
TOA,2/21/2018,34.25,34.5,32.75,34.0,9189800
TOA,2/22/2018,33.5,34.0,33.25,33.25,3589900
TOA,2/23/2018,33.5,34.25,33.5,34.0,3230700
TOA,2/26/2018,34.0,34.25,33.75,34.25,3083000
TOA,2/27/2018,33.75,35.0,33.75,34.5,9332100
TOA,2/28/2018,34.5,34.75,34.0,34.5,2011600
TOA,3/2/2018,34.5,34.75,33.75,33.75,3526600
TOA,3/5/2018,34.0,34.25,33.25,34.25,2345000
TOA,3/6/2018,34.25,35.0,33.75,34.0,5895400
TOA,3/7/2018,33.75,35.25,33.75,35.0,14457900
TOA,3/8/2018,35.0,35.25,34.0,34.5,7866000
TOA,3/9/2018,34.5,36.25,34.5,35.5,21294600
TOA,3/12/2018,35.5,36.75,35.5,36.75,9420700
TOA,3/13/2018,36.75,37.0,36.0,36.5,5757500
TOA,3/14/2018,36.5,38.5,35.5,36.25,22434200
TOA,3/15/2018,36.0,36.75,35.5,36.5,5287500
TOA,3/16/2018,36.5,37.0,36.25,36.25,2246600
TOA,3/19/2018,36.25,37.25,36.25,37.0,4811800
TOA,3/20/2018,37.0,37.75,37.0,37.0,3886300
TOA,3/21/2018,37.0,37.25,35.75,36.0,4343200
TOA,3/22/2018,36.0,37.0,36.0,36.75,4070800
TOA,3/23/2018,36.25,36.75,36.0,36.25,4175500
TOA,3/26/2018,36.25,38.0,36.0,38.0,9090500
TOA,3/27/2018,38.5,39.5,38.0,38.75,10142500
TOA,3/28/2018,38.75,39.5,38.25,38.5,5078400
TOA,3/29/2018,38.5,38.75,37.75,38.5,3427400
TOA,3/30/2018,38.5,39.5,37.5,39.5,6186800
TOA,4/2/2018,39.25,40.25,39.25,39.75,3343000
