Ticker,Date/Time,Open,High,Low,Close,Volume
SUPER,12/13/2005,0.15,0.15,0.15,0.15,8432764
SUPER,12/14/2005,0.15,0.15,0.15,0.15,4893174
SUPER,12/15/2005,0.15,0.15,0.15,0.15,12583618
SUPER,12/16/2005,0.15,0.15,0.15,0.15,5713310
SUPER,12/19/2005,0.15,0.15,0.15,0.15,27886688
SUPER,12/20/2005,0.15,0.17,0.15,0.16,155819792
SUPER,12/21/2005,0.16,0.16,0.16,0.16,14383618
SUPER,12/22/2005,0.16,0.16,0.16,0.16,6080887
SUPER,12/23/2005,0.16,0.16,0.16,0.16,1946416
SUPER,12/26/2005,0.16,0.16,0.16,0.16,887713
SUPER,12/27/2005,0.16,0.16,0.16,0.16,5507508
SUPER,12/28/2005,0.16,0.16,0.16,0.16,30951192
SUPER,12/29/2005,0.16,0.2,0.16,0.18,644508544
SUPER,12/30/2005,0.18,0.19,0.17,0.17,371974400
SUPER,1/3/2006,0.18,0.18,0.17,0.18,103523536
SUPER,1/4/2006,0.18,0.19,0.18,0.18,84109552
SUPER,1/5/2006,0.18,0.19,0.18,0.18,158189072
SUPER,1/6/2006,0.18,0.19,0.18,0.19,128652888
SUPER,1/9/2006,0.19,0.19,0.19,0.19,136181568
SUPER,1/10/2006,0.19,0.2,0.19,0.19,93527296
SUPER,1/11/2006,0.19,0.21,0.19,0.2,336194528
SUPER,1/12/2006,0.2,0.21,0.19,0.19,156185312
SUPER,1/13/2006,0.2,0.2,0.19,0.2,50019120
SUPER,1/16/2006,0.2,0.2,0.19,0.19,18991124
SUPER,1/17/2006,0.19,0.19,0.18,0.19,8605802
SUPER,1/18/2006,0.19,0.19,0.18,0.18,62504444
SUPER,1/19/2006,0.18,0.18,0.18,0.18,12829351
SUPER,1/20/2006,0.18,0.19,0.18,0.18,19796928
SUPER,1/23/2006,0.18,0.18,0.18,0.18,7839931
SUPER,1/24/2006,0.18,0.19,0.18,0.18,14328328
SUPER,1/25/2006,0.18,0.19,0.18,0.19,40329008
SUPER,1/26/2006,0.19,0.2,0.19,0.2,50055968
SUPER,1/27/2006,0.2,0.2,0.19,0.19,64217404
SUPER,1/30/2006,0.19,0.19,0.18,0.18,10121160
SUPER,1/31/2006,0.19,0.19,0.18,0.19,14252559
SUPER,2/1/2006,0.19,0.19,0.18,0.18,21024572
SUPER,2/2/2006,0.18,0.18,0.17,0.17,18624572
SUPER,2/3/2006,0.17,0.18,0.16,0.17,5443003
SUPER,2/6/2006,0.17,0.18,0.17,0.18,2605802
SUPER,2/7/2006,0.18,0.18,0.18,0.18,7663822
SUPER,2/8/2006,0.18,0.2,0.18,0.19,201509888
SUPER,2/9/2006,0.19,0.19,0.18,0.18,87312280
SUPER,2/10/2006,0.18,0.18,0.18,0.18,14347781
SUPER,2/14/2006,0.18,0.18,0.18,0.18,7638225
SUPER,2/15/2006,0.18,0.19,0.18,0.19,126520128
SUPER,2/16/2006,0.19,0.19,0.18,0.18,142559376
SUPER,2/17/2006,0.19,0.19,0.18,0.18,25098644
SUPER,2/20/2006,0.18,0.19,0.18,0.18,24928648
SUPER,2/21/2006,0.18,0.19,0.18,0.18,55679180
SUPER,2/22/2006,0.18,0.19,0.18,0.18,36945072
SUPER,2/23/2006,0.18,0.18,0.18,0.18,9011262
SUPER,2/24/2006,0.18,0.18,0.18,0.18,5258702
SUPER,2/27/2006,0.18,0.18,0.18,0.18,25210238
SUPER,2/28/2006,0.18,0.19,0.18,0.18,42518084
SUPER,3/1/2006,0.18,0.18,0.18,0.18,13951535
SUPER,3/2/2006,0.18,0.18,0.17,0.17,20632422
SUPER,3/3/2006,0.17,0.18,0.17,0.17,7026962
